TRLN,RATE,NBPS,REPL,GTEE,KEEP,MTHD,STEE
10M,1e-06,100,11,"[50,80)",50,caml,0.0
10M,1e-06,100,11,"[50,80)",50,svdquartets,0.0
10M,1e-06,100,12,"[50,80)",1000,astral,0.043478
10M,1e-06,100,12,"[50,80)",1000,astrid,0.043478
10M,1e-06,100,12,"[50,80)",1000,mpest,0.043478
10M,1e-06,100,12,"[50,80)",1000,caml,0.0
10M,1e-06,100,12,"[50,80)",1000,svdquartets,0.043478
10M,1e-06,100,12,"[50,80)",750,astral,0.043478
10M,1e-06,100,12,"[50,80)",750,astrid,0.043478
10M,1e-06,100,12,"[50,80)",750,mpest,0.043478
10M,1e-06,100,12,"[50,80)",750,caml,0.0
10M,1e-06,100,12,"[50,80)",750,svdquartets,0.043478
10M,1e-06,100,12,"[50,80)",500,astral,0.043478
10M,1e-06,100,12,"[50,80)",500,astrid,0.043478
10M,1e-06,100,12,"[50,80)",500,mpest,0.043478
10M,1e-06,100,12,"[50,80)",500,caml,0.0
10M,1e-06,100,12,"[50,80)",500,svdquartets,0.0
10M,1e-06,100,12,"[50,80)",250,astral,0.043478
10M,1e-06,100,12,"[50,80)",250,astrid,0.043478
10M,1e-06,100,12,"[50,80)",250,mpest,0.043478
10M,1e-06,100,12,"[50,80)",250,caml,0.0
10M,1e-06,100,12,"[50,80)",250,svdquartets,0.0
10M,1e-06,100,12,"[50,80)",100,astral,0.0
10M,1e-06,100,12,"[50,80)",100,astrid,0.0
10M,1e-06,100,12,"[50,80)",100,mpest,0.0
10M,1e-06,100,12,"[50,80)",100,caml,0.0
10M,1e-06,100,12,"[50,80)",100,svdquartets,0.086957
10M,1e-06,100,12,"[50,80)",50,astral,0.0
10M,1e-06,100,12,"[50,80)",50,astrid,0.0
10M,1e-06,100,12,"[50,80)",50,mpest,0.0
10M,1e-06,100,12,"[50,80)",50,caml,0.0
10M,1e-06,100,12,"[50,80)",50,svdquartets,0.086957
10M,1e-06,100,13,"[50,80)",1000,astral,0.0
10M,1e-06,100,13,"[50,80)",1000,astrid,0.0
10M,1e-06,100,13,"[50,80)",1000,mpest,0.0
10M,1e-06,100,13,"[50,80)",1000,caml,0.0
10M,1e-06,100,13,"[50,80)",1000,svdquartets,0.043478
10M,1e-06,100,13,"[50,80)",750,astral,0.0
10M,1e-06,100,13,"[50,80)",750,astrid,0.0
10M,1e-06,100,13,"[50,80)",750,mpest,0.0
10M,1e-06,100,13,"[50,80)",750,caml,0.0
10M,1e-06,100,13,"[50,80)",750,svdquartets,0.043478
10M,1e-06,100,13,"[50,80)",500,astral,0.0
10M,1e-06,100,13,"[50,80)",500,astrid,0.0
10M,1e-06,100,13,"[50,80)",500,mpest,0.0
10M,1e-06,100,13,"[50,80)",500,caml,0.0
10M,1e-06,100,13,"[50,80)",500,svdquartets,0.086957
10M,1e-06,100,13,"[50,80)",250,astral,0.0
10M,1e-06,100,13,"[50,80)",250,astrid,0.0
10M,1e-06,100,13,"[50,80)",250,mpest,0.0
10M,1e-06,100,13,"[50,80)",250,caml,0.0
10M,1e-06,100,13,"[50,80)",250,svdquartets,0.043478
10M,1e-06,100,13,"[50,80)",100,astral,0.0
10M,1e-06,100,13,"[50,80)",100,astrid,0.0
10M,1e-06,100,13,"[50,80)",100,mpest,0.0
10M,1e-06,100,13,"[50,80)",100,caml,0.0
10M,1e-06,100,13,"[50,80)",100,svdquartets,0.086957
10M,1e-06,100,13,"[50,80)",50,astral,0.0
10M,1e-06,100,13,"[50,80)",50,astrid,0.0
10M,1e-06,100,13,"[50,80)",50,mpest,0.0
10M,1e-06,100,13,"[50,80)",50,caml,0.043478
10M,1e-06,100,13,"[50,80)",50,svdquartets,0.043478
10M,1e-06,100,14,"[20,50)",1000,astral,0.0
10M,1e-06,100,14,"[20,50)",1000,astrid,0.0
10M,1e-06,100,14,"[20,50)",1000,mpest,0.0
10M,1e-06,100,14,"[20,50)",1000,caml,0.0
10M,1e-06,100,14,"[20,50)",1000,svdquartets,0.0
10M,1e-06,100,14,"[20,50)",750,astral,0.0
10M,1e-06,100,14,"[20,50)",750,astrid,0.0
10M,1e-06,100,14,"[20,50)",750,mpest,0.0
10M,1e-06,100,14,"[20,50)",750,caml,0.0
10M,1e-06,100,14,"[20,50)",750,svdquartets,0.0
10M,1e-06,100,14,"[20,50)",500,astral,0.0
10M,1e-06,100,14,"[20,50)",500,astrid,0.0
10M,1e-06,100,14,"[20,50)",500,mpest,0.0
10M,1e-06,100,14,"[20,50)",500,caml,0.0
10M,1e-06,100,14,"[20,50)",500,svdquartets,0.043478
10M,1e-06,100,14,"[20,50)",250,astral,0.0
10M,1e-06,100,14,"[20,50)",250,astrid,0.0
10M,1e-06,100,14,"[20,50)",250,mpest,0.0
10M,1e-06,100,14,"[20,50)",250,caml,0.0
10M,1e-06,100,14,"[20,50)",250,svdquartets,0.043478
10M,1e-06,100,14,"[20,50)",100,astral,0.0
10M,1e-06,100,14,"[20,50)",100,astrid,0.0
10M,1e-06,100,14,"[20,50)",100,mpest,0.0
10M,1e-06,100,14,"[20,50)",100,caml,0.0
10M,1e-06,100,14,"[20,50)",100,svdquartets,0.0
10M,1e-06,100,14,"[20,50)",50,astral,0.0
10M,1e-06,100,14,"[20,50)",50,astrid,0.0
10M,1e-06,100,14,"[20,50)",50,mpest,0.0
10M,1e-06,100,14,"[20,50)",50,caml,0.043478
10M,1e-06,100,14,"[20,50)",50,svdquartets,0.086957
10M,1e-06,100,15,"[20,50)",1000,astral,0.043478
10M,1e-06,100,15,"[20,50)",1000,astrid,0.043478
10M,1e-06,100,15,"[20,50)",1000,mpest,0.043478
10M,1e-06,100,15,"[20,50)",1000,caml,0.0
10M,1e-06,100,15,"[20,50)",1000,svdquartets,0.043478
10M,1e-06,100,15,"[20,50)",750,astral,0.0
10M,1e-06,100,15,"[20,50)",750,astrid,0.043478
10M,1e-06,100,15,"[20,50)",750,mpest,0.043478
10M,1e-06,100,15,"[20,50)",750,caml,0.0
10M,1e-06,100,15,"[20,50)",750,svdquartets,0.043478
10M,1e-06,100,15,"[20,50)",500,astral,0.0
10M,1e-06,100,15,"[20,50)",500,astrid,0.0
10M,1e-06,100,15,"[20,50)",500,mpest,0.0
10M,1e-06,100,15,"[20,50)",500,caml,0.0
10M,1e-06,100,15,"[20,50)",500,svdquartets,0.043478
10M,1e-06,100,15,"[20,50)",250,astral,0.0
10M,1e-06,100,15,"[20,50)",250,astrid,0.043478
10M,1e-06,100,15,"[20,50)",250,mpest,0.043478
10M,1e-06,100,15,"[20,50)",250,caml,0.0
10M,1e-06,100,15,"[20,50)",250,svdquartets,0.043478
10M,1e-06,100,15,"[20,50)",100,astral,0.0
10M,1e-06,100,15,"[20,50)",100,astrid,0.0
10M,1e-06,100,15,"[20,50)",100,mpest,0.0
10M,1e-06,100,15,"[20,50)",100,caml,0.0
10M,1e-06,100,15,"[20,50)",100,svdquartets,0.0
10M,1e-06,100,15,"[20,50)",50,astral,0.0
10M,1e-06,100,15,"[20,50)",50,astrid,0.0
10M,1e-06,100,15,"[20,50)",50,mpest,0.0
10M,1e-06,100,15,"[20,50)",50,caml,0.0
10M,1e-06,100,15,"[20,50)",50,svdquartets,0.086957
10M,1e-06,100,16,"[50,80)",1000,astral,0.043478
10M,1e-06,100,16,"[50,80)",1000,astrid,0.0
10M,1e-06,100,16,"[50,80)",1000,mpest,0.0
10M,1e-06,100,16,"[50,80)",1000,caml,0.0
10M,1e-06,100,16,"[50,80)",1000,svdquartets,0.043478
10M,1e-06,100,16,"[50,80)",750,astral,0.043478
10M,1e-06,100,16,"[50,80)",750,astrid,0.043478
10M,1e-06,100,16,"[50,80)",750,mpest,0.043478
10M,1e-06,100,16,"[50,80)",750,caml,0.0
10M,1e-06,100,16,"[50,80)",750,svdquartets,0.043478
10M,1e-06,100,16,"[50,80)",500,astral,0.043478
10M,1e-06,100,16,"[50,80)",500,astrid,0.043478
10M,1e-06,100,16,"[50,80)",500,mpest,0.043478
10M,1e-06,100,16,"[50,80)",500,caml,0.0
10M,1e-06,100,16,"[50,80)",500,svdquartets,0.043478
10M,1e-06,100,16,"[50,80)",250,astral,0.043478
10M,1e-06,100,16,"[50,80)",250,astrid,0.043478
10M,1e-06,100,16,"[50,80)",250,mpest,0.043478
10M,1e-06,100,16,"[50,80)",250,caml,0.043478
10M,1e-06,100,16,"[50,80)",250,svdquartets,0.086957
10M,1e-06,100,16,"[50,80)",100,astral,0.043478
10M,1e-06,100,16,"[50,80)",100,astrid,0.086957
10M,1e-06,100,16,"[50,80)",100,mpest,0.043478
10M,1e-06,100,16,"[50,80)",100,caml,0.043478
10M,1e-06,100,16,"[50,80)",100,svdquartets,0.217391
10M,1e-06,100,16,"[50,80)",50,astral,0.043478
10M,1e-06,100,16,"[50,80)",50,astrid,0.086957
10M,1e-06,100,16,"[50,80)",50,mpest,0.086957
10M,1e-06,100,16,"[50,80)",50,caml,0.086957
10M,1e-06,100,16,"[50,80)",50,svdquartets,0.173913
10M,1e-06,100,17,"[20,50)",1000,astral,0.043478
10M,1e-06,100,17,"[20,50)",1000,astrid,0.043478
10M,1e-06,100,17,"[20,50)",1000,mpest,0.043478
10M,1e-06,100,17,"[20,50)",1000,caml,0.0
10M,1e-06,100,17,"[20,50)",1000,svdquartets,0.043478
10M,1e-06,100,17,"[20,50)",750,astral,0.043478
10M,1e-06,100,17,"[20,50)",750,astrid,0.043478
10M,1e-06,100,17,"[20,50)",750,mpest,0.043478
10M,1e-06,100,17,"[20,50)",750,caml,0.0
10M,1e-06,100,17,"[20,50)",750,svdquartets,0.043478
10M,1e-06,100,17,"[20,50)",500,astral,0.0
10M,1e-06,100,17,"[20,50)",500,astrid,0.0
10M,1e-06,100,17,"[20,50)",500,mpest,0.043478
10M,1e-06,100,17,"[20,50)",500,caml,0.0
10M,1e-06,100,17,"[20,50)",500,svdquartets,0.086957
10M,1e-06,100,17,"[20,50)",250,astral,0.0
10M,1e-06,100,17,"[20,50)",250,astrid,0.0
10M,1e-06,100,17,"[20,50)",250,mpest,0.0
10M,1e-06,100,17,"[20,50)",250,caml,0.0
10M,1e-06,100,17,"[20,50)",250,svdquartets,0.086957
10M,1e-06,100,17,"[20,50)",100,astral,0.0
10M,1e-06,100,17,"[20,50)",100,astrid,0.0
10M,1e-06,100,17,"[20,50)",100,mpest,0.043478
10M,1e-06,100,17,"[20,50)",100,caml,0.0
10M,1e-06,100,17,"[20,50)",100,svdquartets,0.086957
10M,1e-06,100,17,"[20,50)",50,astral,0.0
10M,1e-06,100,17,"[20,50)",50,astrid,0.0
10M,1e-06,100,17,"[20,50)",50,mpest,0.0
10M,1e-06,100,17,"[20,50)",50,caml,0.0
10M,1e-06,100,17,"[20,50)",50,svdquartets,0.043478
10M,1e-06,100,18,"[50,80)",1000,astral,0.130435
10M,1e-06,100,18,"[50,80)",1000,astrid,0.130435
10M,1e-06,100,18,"[50,80)",1000,mpest,0.130435
10M,1e-06,100,18,"[50,80)",1000,caml,0.086957
10M,1e-06,100,18,"[50,80)",1000,svdquartets,0.086957
10M,1e-06,100,18,"[50,80)",750,astral,0.086957
10M,1e-06,100,18,"[50,80)",750,astrid,0.086957
10M,1e-06,100,18,"[50,80)",750,mpest,0.086957
10M,1e-06,100,18,"[50,80)",750,caml,0.086957
10M,1e-06,100,18,"[50,80)",750,svdquartets,0.086957
10M,1e-06,100,18,"[50,80)",500,astral,0.086957
10M,1e-06,100,18,"[50,80)",500,astrid,0.086957
10M,1e-06,100,18,"[50,80)",500,mpest,0.043478
10M,1e-06,100,18,"[50,80)",500,caml,0.086957
10M,1e-06,100,18,"[50,80)",500,svdquartets,0.086957
10M,1e-06,100,18,"[50,80)",250,astral,0.043478
10M,1e-06,100,18,"[50,80)",250,astrid,0.086957
10M,1e-06,100,18,"[50,80)",250,mpest,0.086957
10M,1e-06,100,18,"[50,80)",250,caml,0.086957
10M,1e-06,100,18,"[50,80)",250,svdquartets,0.086957
10M,1e-06,100,18,"[50,80)",100,astral,0.043478
10M,1e-06,100,18,"[50,80)",100,astrid,0.086957
10M,1e-06,100,18,"[50,80)",100,mpest,0.043478
10M,1e-06,100,18,"[50,80)",100,caml,0.086957
10M,1e-06,100,18,"[50,80)",100,svdquartets,0.130435
10M,1e-06,100,18,"[50,80)",50,astral,0.086957
10M,1e-06,100,18,"[50,80)",50,astrid,0.130435
10M,1e-06,100,18,"[50,80)",50,mpest,0.043478
10M,1e-06,100,18,"[50,80)",50,caml,0.086957
10M,1e-06,100,18,"[50,80)",50,svdquartets,0.086957
10M,1e-06,100,19,"[50,80)",1000,astral,0.086957
10M,1e-06,100,19,"[50,80)",1000,astrid,0.086957
10M,1e-06,100,19,"[50,80)",1000,mpest,0.086957
10M,1e-06,100,19,"[50,80)",1000,caml,0.0
10M,1e-06,100,19,"[50,80)",1000,svdquartets,0.043478
10M,1e-06,100,19,"[50,80)",750,astral,0.043478
10M,1e-06,100,19,"[50,80)",750,astrid,0.043478
10M,1e-06,100,19,"[50,80)",750,mpest,0.043478
10M,1e-06,100,19,"[50,80)",750,caml,0.0
10M,1e-06,100,19,"[50,80)",750,svdquartets,0.043478
10M,1e-06,100,19,"[50,80)",500,astral,0.0
10M,1e-06,100,19,"[50,80)",500,astrid,0.043478
10M,1e-06,100,19,"[50,80)",500,mpest,0.043478
10M,1e-06,100,19,"[50,80)",500,caml,0.0
10M,1e-06,100,19,"[50,80)",500,svdquartets,0.0
10M,1e-06,100,19,"[50,80)",250,astral,0.0
10M,1e-06,100,19,"[50,80)",250,astrid,0.043478
10M,1e-06,100,19,"[50,80)",250,mpest,0.0
10M,1e-06,100,19,"[50,80)",250,caml,0.0
10M,1e-06,100,19,"[50,80)",250,svdquartets,0.0
10M,1e-06,100,19,"[50,80)",100,astral,0.0
10M,1e-06,100,19,"[50,80)",100,astrid,0.0
10M,1e-06,100,19,"[50,80)",100,mpest,0.0
10M,1e-06,100,19,"[50,80)",100,caml,0.043478
10M,1e-06,100,19,"[50,80)",100,svdquartets,0.043478
10M,1e-06,100,19,"[50,80)",50,astral,0.0
10M,1e-06,100,19,"[50,80)",50,astrid,0.0
10M,1e-06,100,19,"[50,80)",50,mpest,0.0
10M,1e-06,100,19,"[50,80)",50,caml,0.043478
10M,1e-06,100,19,"[50,80)",50,svdquartets,0.0
10M,1e-06,100,20,"[20,50)",1000,astral,0.0
10M,1e-06,100,20,"[20,50)",1000,astrid,0.0
10M,1e-06,100,20,"[20,50)",1000,mpest,0.0
10M,1e-06,100,20,"[20,50)",1000,caml,0.0
10M,1e-06,100,20,"[20,50)",1000,svdquartets,0.043478
10M,1e-06,100,20,"[20,50)",750,astral,0.0
10M,1e-06,100,20,"[20,50)",750,astrid,0.0
10M,1e-06,100,20,"[20,50)",750,mpest,0.0
10M,1e-06,100,20,"[20,50)",750,caml,0.0
10M,1e-06,100,20,"[20,50)",750,svdquartets,0.086957
10M,1e-06,100,20,"[20,50)",500,astral,0.0
10M,1e-06,100,20,"[20,50)",500,astrid,0.0
10M,1e-06,100,20,"[20,50)",500,mpest,0.0
10M,1e-06,100,20,"[20,50)",500,caml,0.0
10M,1e-06,100,20,"[20,50)",500,svdquartets,0.086957
10M,1e-06,100,20,"[20,50)",250,astral,0.0
10M,1e-06,100,20,"[20,50)",250,astrid,0.0
10M,1e-06,100,20,"[20,50)",250,mpest,0.0
10M,1e-06,100,20,"[20,50)",250,caml,0.0
10M,1e-06,100,20,"[20,50)",250,svdquartets,0.086957
10M,1e-06,100,20,"[20,50)",100,astral,0.0
10M,1e-06,100,20,"[20,50)",100,astrid,0.0
10M,1e-06,100,20,"[20,50)",100,mpest,0.043478
10M,1e-06,100,20,"[20,50)",100,caml,0.0
10M,1e-06,100,20,"[20,50)",100,svdquartets,0.043478
10M,1e-06,100,20,"[20,50)",50,astral,0.0
10M,1e-06,100,20,"[20,50)",50,astrid,0.043478
10M,1e-06,100,20,"[20,50)",50,mpest,0.043478
10M,1e-06,100,20,"[20,50)",50,caml,0.0
10M,1e-06,100,20,"[20,50)",50,svdquartets,0.043478
10M,1e-07,100,1,"[50,80)",1000,astral,0.043478
10M,1e-07,100,1,"[50,80)",1000,astrid,0.043478
10M,1e-07,100,1,"[50,80)",1000,mpest,0.086957
10M,1e-07,100,1,"[50,80)",1000,caml,0.0
10M,1e-07,100,1,"[50,80)",1000,svdquartets,0.086957
10M,1e-07,100,1,"[50,80)",750,astral,0.043478
10M,1e-07,100,1,"[50,80)",750,astrid,0.043478
10M,1e-07,100,1,"[50,80)",750,mpest,0.043478
10M,1e-07,100,1,"[50,80)",750,caml,0.0
10M,1e-07,100,1,"[50,80)",750,svdquartets,0.086957
10M,1e-07,100,1,"[50,80)",500,astral,0.043478
10M,1e-07,100,1,"[50,80)",500,astrid,0.043478
10M,1e-07,100,1,"[50,80)",500,mpest,0.043478
10M,1e-07,100,1,"[50,80)",500,caml,0.0
10M,1e-07,100,1,"[50,80)",500,svdquartets,0.173913
10M,1e-07,100,1,"[50,80)",250,astral,0.043478
10M,1e-07,100,1,"[50,80)",250,astrid,0.086957
10M,1e-07,100,1,"[50,80)",250,mpest,0.0
10M,1e-07,100,1,"[50,80)",250,caml,0.0
10M,1e-07,100,1,"[50,80)",250,svdquartets,0.130435
10M,1e-07,100,1,"[50,80)",100,astral,0.043478
10M,1e-07,100,1,"[50,80)",100,astrid,0.043478
10M,1e-07,100,1,"[50,80)",100,mpest,0.043478
10M,1e-07,100,1,"[50,80)",100,caml,0.043478
10M,1e-07,100,1,"[50,80)",100,svdquartets,0.086957
10M,1e-07,100,1,"[50,80)",50,astral,0.086957
10M,1e-07,100,1,"[50,80)",50,astrid,0.130435
10M,1e-07,100,1,"[50,80)",50,mpest,0.173913
10M,1e-07,100,1,"[50,80)",50,caml,0.086957
10M,1e-07,100,1,"[50,80)",50,svdquartets,0.217391
10M,1e-07,100,2,"[85,90)",1000,astral,0.391304
10M,1e-07,100,2,"[85,90)",1000,astrid,0.347826
10M,1e-07,100,2,"[85,90)",1000,mpest,0.391304
10M,1e-07,100,2,"[85,90)",1000,caml,0.043478
10M,1e-07,100,2,"[85,90)",1000,svdquartets,0.086957
10M,1e-07,100,2,"[85,90)",750,astral,0.391304
10M,1e-07,100,2,"[85,90)",750,astrid,0.391304
10M,1e-07,100,2,"[85,90)",750,mpest,0.347826
10M,1e-07,100,2,"[85,90)",750,caml,0.086957
10M,1e-07,100,2,"[85,90)",750,svdquartets,0.173913
10M,1e-07,100,2,"[85,90)",500,astral,0.26087
10M,1e-07,100,2,"[85,90)",500,astrid,0.391304
10M,1e-07,100,2,"[85,90)",500,mpest,0.391304
10M,1e-07,100,2,"[85,90)",500,caml,0.130435
10M,1e-07,100,2,"[85,90)",500,svdquartets,0.173913
10M,1e-07,100,2,"[85,90)",250,astral,0.130435
10M,1e-07,100,2,"[85,90)",250,astrid,0.26087
10M,1e-07,100,2,"[85,90)",250,mpest,0.217391
10M,1e-07,100,2,"[85,90)",250,caml,0.043478
10M,1e-07,100,2,"[85,90)",250,svdquartets,0.173913
10M,1e-07,100,2,"[85,90)",100,astral,0.26087
10M,1e-07,100,2,"[85,90)",100,astrid,0.304348
10M,1e-07,100,2,"[85,90)",100,mpest,0.304348
10M,1e-07,100,2,"[85,90)",100,caml,0.130435
10M,1e-07,100,2,"[85,90)",100,svdquartets,0.217391
10M,1e-07,100,2,"[85,90)",50,astral,0.304348
10M,1e-07,100,2,"[85,90)",50,astrid,0.217391
10M,1e-07,100,2,"[85,90)",50,mpest,0.304348
10M,1e-07,100,2,"[85,90)",50,caml,0.304348
10M,1e-07,100,2,"[85,90)",50,svdquartets,0.304348
10M,1e-07,100,3,"[50,80)",1000,astral,0.086957
10M,1e-07,100,3,"[50,80)",1000,astrid,0.043478
10M,1e-07,100,3,"[50,80)",1000,mpest,0.043478
10M,1e-07,100,3,"[50,80)",1000,caml,0.043478
10M,1e-07,100,3,"[50,80)",1000,svdquartets,0.130435
10M,1e-07,100,3,"[50,80)",750,astral,0.086957
10M,1e-07,100,3,"[50,80)",750,astrid,0.043478
10M,1e-07,100,3,"[50,80)",750,mpest,0.043478
10M,1e-07,100,3,"[50,80)",750,caml,0.043478
10M,1e-07,100,3,"[50,80)",750,svdquartets,0.130435
10M,1e-07,100,3,"[50,80)",500,astral,0.086957
10M,1e-07,100,3,"[50,80)",500,astrid,0.043478
10M,1e-07,100,3,"[50,80)",500,mpest,0.086957
10M,1e-07,100,3,"[50,80)",500,caml,0.086957
10M,1e-07,100,3,"[50,80)",500,svdquartets,0.130435
10M,1e-07,100,3,"[50,80)",250,astral,0.086957
10M,1e-07,100,3,"[50,80)",250,astrid,0.043478
10M,1e-07,100,3,"[50,80)",250,mpest,0.130435
10M,1e-07,100,3,"[50,80)",250,caml,0.086957
10M,1e-07,100,3,"[50,80)",250,svdquartets,0.173913
10M,1e-07,100,3,"[50,80)",100,astral,0.130435
10M,1e-07,100,3,"[50,80)",100,astrid,0.086957
10M,1e-07,100,3,"[50,80)",100,mpest,0.130435
10M,1e-07,100,3,"[50,80)",100,caml,0.086957
10M,1e-07,100,3,"[50,80)",100,svdquartets,0.130435
10M,1e-07,100,3,"[50,80)",50,astral,0.086957
10M,1e-07,100,3,"[50,80)",50,astrid,0.086957
10M,1e-07,100,3,"[50,80)",50,mpest,0.130435
10M,1e-07,100,3,"[50,80)",50,caml,0.086957
10M,1e-07,100,3,"[50,80)",50,svdquartets,0.130435
10M,1e-07,100,4,"[80,85)",1000,astral,0.130435
10M,1e-07,100,4,"[80,85)",1000,astrid,0.0
10M,1e-07,100,4,"[80,85)",1000,mpest,0.0
10M,1e-07,100,4,"[80,85)",1000,caml,0.0
10M,1e-07,100,4,"[80,85)",1000,svdquartets,0.0
10M,1e-07,100,4,"[80,85)",750,astral,0.173913
10M,1e-07,100,4,"[80,85)",750,astrid,0.043478
10M,1e-07,100,4,"[80,85)",750,mpest,0.086957
10M,1e-07,100,4,"[80,85)",750,caml,0.0
10M,1e-07,100,4,"[80,85)",750,svdquartets,0.130435
10M,1e-07,100,4,"[80,85)",500,astral,0.130435
10M,1e-07,100,4,"[80,85)",500,astrid,0.086957
10M,1e-07,100,4,"[80,85)",500,mpest,0.086957
10M,1e-07,100,4,"[80,85)",500,caml,0.043478
10M,1e-07,100,4,"[80,85)",500,svdquartets,0.0
10M,1e-07,100,4,"[80,85)",250,astral,0.086957
10M,1e-07,100,4,"[80,85)",250,astrid,0.043478
10M,1e-07,100,4,"[80,85)",250,mpest,0.086957
10M,1e-07,100,4,"[80,85)",250,caml,0.043478
10M,1e-07,100,4,"[80,85)",250,svdquartets,0.0
10M,1e-07,100,4,"[80,85)",100,astral,0.217391
10M,1e-07,100,4,"[80,85)",100,astrid,0.173913
10M,1e-07,100,4,"[80,85)",100,mpest,0.173913
10M,1e-07,100,4,"[80,85)",100,caml,0.086957
10M,1e-07,100,4,"[80,85)",100,svdquartets,0.086957
10M,1e-07,100,4,"[80,85)",50,astral,0.173913
10M,1e-07,100,4,"[80,85)",50,astrid,0.173913
10M,1e-07,100,4,"[80,85)",50,mpest,0.173913
10M,1e-07,100,4,"[80,85)",50,caml,0.130435
10M,1e-07,100,4,"[80,85)",50,svdquartets,0.086957
10M,1e-07,100,5,"[80,85)",1000,astral,0.0
10M,1e-07,100,5,"[80,85)",1000,astrid,0.043478
10M,1e-07,100,5,"[80,85)",1000,mpest,0.086957
10M,1e-07,100,5,"[80,85)",1000,caml,0.086957
10M,1e-07,100,5,"[80,85)",1000,svdquartets,0.173913
10M,1e-07,100,5,"[80,85)",750,astral,0.086957
10M,1e-07,100,5,"[80,85)",750,astrid,0.086957
10M,1e-07,100,5,"[80,85)",750,mpest,0.086957
10M,1e-07,100,5,"[80,85)",750,caml,0.086957
10M,1e-07,100,5,"[80,85)",750,svdquartets,0.173913
10M,1e-07,100,5,"[80,85)",500,astral,0.043478
10M,1e-07,100,5,"[80,85)",500,astrid,0.043478
10M,1e-07,100,5,"[80,85)",500,mpest,0.086957
10M,1e-07,100,5,"[80,85)",500,caml,0.0
10M,1e-07,100,5,"[80,85)",500,svdquartets,0.217391
10M,1e-07,100,5,"[80,85)",250,astral,0.043478
10M,1e-07,100,5,"[80,85)",250,astrid,0.086957
10M,1e-07,100,5,"[80,85)",250,mpest,0.086957
10M,1e-07,100,5,"[80,85)",250,caml,0.043478
10M,1e-07,100,5,"[80,85)",250,svdquartets,0.173913
10M,1e-07,100,5,"[80,85)",100,astral,0.043478
10M,1e-07,100,5,"[80,85)",100,astrid,0.130435
10M,1e-07,100,5,"[80,85)",100,mpest,0.130435
10M,1e-07,100,5,"[80,85)",100,caml,0.043478
10M,1e-07,100,5,"[80,85)",100,svdquartets,0.130435
10M,1e-07,100,5,"[80,85)",50,astral,0.043478
10M,1e-07,100,5,"[80,85)",50,astrid,0.086957
10M,1e-07,100,5,"[80,85)",50,mpest,0.130435
10M,1e-07,100,5,"[80,85)",50,caml,0.086957
10M,1e-07,100,5,"[80,85)",50,svdquartets,0.217391
10M,1e-07,100,6,"[80,85)",1000,astral,0.086957
10M,1e-07,100,6,"[80,85)",1000,astrid,0.173913
10M,1e-07,100,6,"[80,85)",1000,mpest,0.26087
10M,1e-07,100,6,"[80,85)",1000,caml,0.086957
10M,1e-07,100,6,"[80,85)",1000,svdquartets,0.304348
10M,1e-07,100,6,"[80,85)",750,astral,0.043478
10M,1e-07,100,6,"[80,85)",750,astrid,0.043478
10M,1e-07,100,6,"[80,85)",750,mpest,0.217391
10M,1e-07,100,6,"[80,85)",750,caml,0.086957
10M,1e-07,100,6,"[80,85)",750,svdquartets,0.391304
10M,1e-07,100,6,"[80,85)",500,astral,0.043478
10M,1e-07,100,6,"[80,85)",500,astrid,0.043478
10M,1e-07,100,6,"[80,85)",500,mpest,0.043478
10M,1e-07,100,6,"[80,85)",500,caml,0.086957
10M,1e-07,100,6,"[80,85)",500,svdquartets,0.304348
10M,1e-07,100,6,"[80,85)",250,astral,0.130435
10M,1e-07,100,6,"[80,85)",250,astrid,0.043478
10M,1e-07,100,6,"[80,85)",250,mpest,0.086957
10M,1e-07,100,6,"[80,85)",250,caml,0.086957
10M,1e-07,100,6,"[80,85)",250,svdquartets,0.304348
10M,1e-07,100,6,"[80,85)",100,astral,0.086957
10M,1e-07,100,6,"[80,85)",100,astrid,0.043478
10M,1e-07,100,6,"[80,85)",100,mpest,0.086957
10M,1e-07,100,6,"[80,85)",100,caml,0.086957
10M,1e-07,100,6,"[80,85)",100,svdquartets,0.521739
10M,1e-07,100,6,"[80,85)",50,astral,0.173913
10M,1e-07,100,6,"[80,85)",50,astrid,0.130435
10M,1e-07,100,6,"[80,85)",50,mpest,0.130435
10M,1e-07,100,6,"[80,85)",50,caml,0.130435
10M,1e-07,100,6,"[80,85)",50,svdquartets,0.434783
10M,1e-07,100,7,"[50,80)",1000,astral,0.26087
10M,1e-07,100,7,"[50,80)",1000,astrid,0.304348
10M,1e-07,100,7,"[50,80)",1000,mpest,0.26087
10M,1e-07,100,7,"[50,80)",1000,caml,0.086957
10M,1e-07,100,7,"[50,80)",1000,svdquartets,0.304348
10M,1e-07,100,7,"[50,80)",750,astral,0.217391
10M,1e-07,100,7,"[50,80)",750,astrid,0.304348
10M,1e-07,100,7,"[50,80)",750,mpest,0.26087
10M,1e-07,100,7,"[50,80)",750,caml,0.130435
10M,1e-07,100,7,"[50,80)",750,svdquartets,0.304348
10M,1e-07,100,7,"[50,80)",500,astral,0.173913
10M,1e-07,100,7,"[50,80)",500,astrid,0.26087
10M,1e-07,100,7,"[50,80)",500,mpest,0.26087
10M,1e-07,100,7,"[50,80)",500,caml,0.130435
10M,1e-07,100,7,"[50,80)",500,svdquartets,0.26087
